,dataset_id,prompt,prompt_type,prompt_id,max_disagreement_less_0.3,max_disagreement_less_0.35,max_disagreement_less_0.4,max_disagreement_less_0.45,max_disagreement_less_0.5,v1_max_disagreement_less_0.45
1234,drawtext_3,"a painting of a landscape, with a handwritten note that says 'this painting was not painted by me'",Gecko(R),1234,False,False,False,False,False,False
1235,whoops_435,Green and white pool balls on a round billiard table,Gecko(R),1235,False,True,True,True,True,True
1236,whoops_487,giraffe walking in an icy environment,Gecko(R),1236,True,True,True,True,True,True
1237,tifa_245,a little boy is staring attentively while playing a video game,Gecko(R),1237,True,True,True,True,True,False
1238,tifa_1468,two men ride a big along a busy street,Gecko(R),1238,True,True,True,True,True,True
1239,tifa_820,"a beautiful, modern bathroom with a tv, chandelier and glass sinks",Gecko(R),1239,False,False,False,False,True,False
1240,tifa_1262,this is a clear bowl that is filled with oranges,Gecko(R),1240,False,False,False,False,False,False
1241,tifa_373,a long train is driving down the tracks,Gecko(R),1241,True,True,True,True,True,True
1242,stanford_paragraph_205,"There are four birds on a small boat. These birds are gray with black beaks. The boat is white with blue in the inside. It is tied to a narrow dock. On the dock, there are three birds resting. They are few inches apart for each other. The water is gray and calm. On the other side of the dock is a bigger boat with paddle inside of it.",Gecko(R),1242,False,False,False,False,False,False
1243,tifa_653,a large group of people are eating pizza in an office,Gecko(R),1243,False,True,True,True,True,True
1244,tifa_670,"a plastic bento box filled with rice, vegetables and fresh fruit",Gecko(R),1244,True,True,True,True,True,True
1245,tifa_925,a makeshift bedroom is decorated in plastic and cardboard,Gecko(R),1245,False,False,False,False,False,False
1246,whoops_291,A yellow telephone booth on a slate sidewalk.,Gecko(R),1246,False,False,False,False,False,False
1247,stanford_paragraph_141,the keyboard is very old fashioned. the buttons stick up straight. the color of the typewriter is dark black. the letters are labeled in white. it's sitting on a wooden table.,Gecko(R),1247,False,False,False,True,True,True
1248,drawtext_137,a map of the world with the text 'the world is your oyster' in the middle,Gecko(R),1248,False,False,False,False,False,False
1249,countbench_436,3D render illustration of the group of three plastic bottles with clear purified drink carbonated water isolated on white background with reflection effect,Gecko(R),1249,True,True,True,True,True,True
1250,tifa_1003,a plane lands on a big wide run way,Gecko(R),1250,True,True,True,True,True,True
1251,countbench_54,bluezoo - Pack of two babies pink bunny and cream spotted leggings,Gecko(R),1251,False,False,True,True,True,True
1252,drawtext_73,art installation of a chair with the text 'i got nothin' carved into the backrest,Gecko(R),1252,True,True,True,True,True,True
1253,stanford_paragraph_102,This photo is taken outside on a sunny day. Three women are walking while holding umbrellas over their heads. All of the women are wearing colorful short sleeve shirts and pants. There is a large flower bed on the side of the women. One of the women is holding an orange bag and purse in her hand. Green trees and glass buildings are in front and to the side of the women.,Gecko(R),1253,False,False,False,False,False,False
1254,drawtext_77,The lowercase letter 'b' made out of fire.,Gecko(R),1254,False,False,True,True,True,False
1255,diffusiondb_24,llama in a grassy field on a sunny day oil on canvas,Gecko(R),1255,False,False,True,True,True,True
1256,whoops_332,A pile of fruit has a blue apple.,Gecko(R),1256,False,False,False,False,False,False
1257,countbench_144,lucite dining room chairs set of ten high back lucite dining chairs for sale at 1stdibs,Gecko(R),1257,False,False,False,False,False,False
1258,tifa_31,the little boy is having fun playing at the computer keybord,Gecko(R),1258,True,True,True,True,True,True
1259,diffusiondb_436,a text sculpture white and red outside a museum of the word dota,Gecko(R),1259,False,False,True,True,True,False
1260,diffusiondb_119,"magical spell art assets, gradient, minimalistic, kit bash, 2 d, elegant, premium, paid art assets",Gecko(R),1260,False,False,False,False,False,False
1261,diffusiondb_190,"a small knight on the edge of a cliff looking into the distance, digital painting, tarot card art style, by jesper ejsing, trending on artstation",Gecko(R),1261,False,False,False,False,False,False
1262,posescript_463,Kick your left leg up so that the foot is just above your head. Your right foot is planted. Your hands end up between your head and kicked foot.,Gecko(R),1262,False,False,False,False,False,False
1263,drawtext_165,"a fun and colorful illustration of a waterfall, with the word 'waterfall' in the style of a children s book",Gecko(R),1263,True,True,True,True,True,True
1264,drawtext_112,"Studio shot of book shelf in the shape of letters READ, museum quality, white background.",Gecko(R),1264,False,False,False,False,False,False
1265,tifa_202,there is a street sign on a pole on the side of a snowy highway,Gecko(R),1265,False,False,False,False,False,False
1266,countbench_223,croatia: eight Balkan European flags in a shape of a ball,Gecko(R),1266,False,False,False,False,False,False
1267,whoops_209,large polar bear stands in the water with two penguins.,Gecko(R),1267,False,False,True,True,True,True
1268,tifa_46,some food that is on a glass plate,Gecko(R),1268,True,True,True,True,True,True
1269,stanford_paragraph_250,There are two brown bears on the bicycle. The bicycle is black. There is a white fence behind them. There is dirt and grass on the ground under them.,Gecko(R),1269,True,True,True,True,True,True
1270,countbench_113,Row of five British Shorthair cats / kittens sitting on a wooden tray isolated on white background / looking ate - Stock Image,Gecko(R),1270,False,False,True,True,True,True
1271,whoops_309,Charlie Chaplin is using a smart phone.,Gecko(R),1271,False,False,False,False,False,False
1272,countbench_111,Collection of eight small woven baskets,Gecko(R),1272,True,True,True,True,True,True
1273,tifa_243,a man in a black suit surfing a large wave,Gecko(R),1273,True,True,True,True,True,True
1274,diffusiondb_16,big eyeball with wings watching over the world from the space,Gecko(R),1274,False,True,True,True,True,True
1275,drawtext_108,"Word 'coffee' made from coffee beans, studio shot.",Gecko(R),1275,False,False,False,True,True,True
1276,drawtext_39,"a heart with the text 'i love you', with the letters 'love' made of rainbow colors",Gecko(R),1276,False,False,False,False,False,False
1277,stanford_paragraph_107,"A small boat with ""PZ4"" written on the rear back is seen anchored in a shallow turquoise body of water. The boat has a black bottom and a white deck with an orange roof on the cabin. An orange and white life preserver is on the top of the boat. A bunch of small white birds are swimming around in the water. There is a full lush bush near the camera at the bottom of the image. A tall rock cliff is visible on the other side of the water.",Gecko(R),1277,True,True,True,True,True,True
1278,countbench_296,"Merino roving,  needle felting wool, pick and mix ten colours 25g (1oz) bags  merino wool roving, felting, needle felting, merino tops",Gecko(R),1278,False,False,True,True,True,True
1279,stanford_paragraph_396,The picture was taken outdoors at a zoo. It is daytime in the picture. There are two animals and they are zebras. The ground is made of rocks. There are large rocks in the picture on the left. The small body of water is on the left. The water is not deep and is brown in color. In the background are healthy trees with green leaves. The zebras are walking while looking to the left.,Gecko(R),1279,True,True,True,True,True,True
1280,stanford_paragraph_134,There is a man sitting at a table wearing a green shirt and a gray jacket. There is a pizza on the table in front of him on a wood serving board. There is a salad and a sandwich on a plate on the table.,Gecko(R),1280,False,True,True,True,True,True
1281,tifa_298,a herd of giraffe walking through a grass covered hillside,Gecko(R),1281,False,False,False,False,False,False
1282,whoops_203,A garlic and onion smoothie,Gecko(R),1282,False,False,True,True,True,True
1283,localized_narratives_265,In this image we can see tall model building. There is glass with text. There are people in the background. There is wall with posters and texts. There are balconies. We can see roof with lights. There is handle for glass.,Gecko(R),1283,False,False,False,False,False,False
1284,whoops_470,A sailboat with knitted sails sailing in rough waters,Gecko(R),1284,False,False,True,True,True,True
1285,tifa_374,two brown leather couches in a living room,Gecko(R),1285,True,True,True,True,True,True
1286,countbench_62,"GIANNI VIGORELLI Set of eight side chairs, 1950s  Pearwood, vinyl (8). 37 1/2 x 16 1/2 x 17 3/8 in (95.3 x 42 x 44 cm)",Gecko(R),1286,False,False,False,False,False,False
1287,whoops_268,A train on the Golden Gate bridge.,Gecko(R),1287,True,True,True,True,True,True
1288,whoops_367,A crescent moon sits high in the sky next to a bright sun,Gecko(R),1288,False,False,True,True,True,False
1289,drawtext_27,A sign that says 'Please refrain from arguing with the chimpanzees'.,Gecko(R),1289,False,False,False,False,False,False
1290,tifa_774,shot of a person in a wooden boat on the shore of a beach,Gecko(R),1290,False,False,False,False,True,False
1291,tifa_620,a thin keyboard and mouse sitting in front of a laptop,Gecko(R),1291,False,False,False,False,False,False
1292,posescript_176,"the right leg is bent straight down, the left leg is bent out to the side about two shoulder lengths apart, the arms are forward bent at the elbows, hands are on both sides of the face, face is slightly looking up",Gecko(R),1292,False,False,False,False,False,False
1293,tifa_782,a small boy trying to fly a small kite,Gecko(R),1293,False,True,True,True,True,True
1294,tifa_1353,a cat walking on the wood floor beside a chair,Gecko(R),1294,True,True,True,True,True,True
1295,countbench_34,A photo taken looking down on to the tea selection box. There are eight varieties of tea each sealed in an individual paper sachet. The box is light great with splashes of oranges and pinks.,Gecko(R),1295,False,False,True,True,True,True
1296,countbench_393,Mother Nature Juice. A healthy and delectable juice made from four vitamin-rich ingredients.,Gecko(R),1296,False,False,False,False,False,False
1297,countbench_415,Set of five multicolor mat christmas balls on white background photo,Gecko(R),1297,False,False,False,False,False,False
1298,tifa_541,a tall giraffe standing in a lush green field,Gecko(R),1298,True,True,True,True,True,True
1299,countbench_464,shield icon sign Symbol on nine round colourful vector image,Gecko(R),1299,False,False,True,True,True,True
1300,tifa_931,a woman stands on a grassy hill in the mountains,Gecko(R),1300,True,True,True,True,True,True
1301,tifa_992,this is a stop sign in a rocky field,Gecko(R),1301,True,True,True,True,True,True
1302,drawtext_67,Grape vines in the shape of text  open your mind  sprouting out of a head with flowers and butterflies. DSLR photo.,Gecko(R),1302,False,True,True,True,True,True
1303,countbench_463,Set of three abstract colorful flow backgrounds. Modern screen design for app.,Gecko(R),1303,False,False,False,False,True,False
1304,countbench_425,Set of three horizontal material design banners. Modern abstract vector illustration.,Gecko(R),1304,False,False,False,False,False,False
1305,stanford_paragraph_479,"A black tall metal steel pole is in front of a very tall buildings with many windows. The black pole has two street signs on it being held on by silver metal rings. One of the signs is black and has the numbers, 1 and 21. It also has in white writing Wall st. On the other black sign are the numbers 92 and 113 and the white word broadway. Above the street sign pole is a street light and the lamp is round. The light is turned off.",Gecko(R),1305,False,False,False,False,False,False
1306,tifa_1317,a person skiing through a snowy forest with tall trees,Gecko(R),1306,True,True,True,True,True,True
1307,tifa_1184,a close-up of a street sign with small shops in the background,Gecko(R),1307,True,True,True,True,True,True
1308,tifa_234,a small compact car driving past a furniture store,Gecko(R),1308,False,True,True,True,True,True
1309,tifa_36,"a small, white chamber contains various devices and doors",Gecko(R),1309,True,True,True,True,True,True
1310,tifa_222,the clock tower on the old brick building looks impressive,Gecko(R),1310,True,True,True,True,True,True
1311,diffusiondb_374,"a parade of stuffed smurfs marching down 5 th ave manhattan on st. patrick's day, 8 k, photo realistic, extremely life like",Gecko(R),1311,False,False,False,False,False,False
1312,stanford_paragraph_308,A woman is smiling in the camera. In front of the woman is a small brown bear figurine with a laptop. The laptop has an Apple logo on it.,Gecko(R),1312,True,True,True,True,True,True
1313,drawtext_136,"dslr, 3-d word 'rainbow' with rainbow fur, white background",Gecko(R),1313,False,False,False,False,False,False
1314,tifa_15,a stop sign sitting on top of a metal column,Gecko(R),1314,False,True,True,True,True,True
1315,countbench_368,"Six Colors/Lot PVC Vinyl from Korea, PVC heat transfer film High Quality and Wholesale Price six crows",Gecko(R),1315,False,False,False,False,False,False
1316,countbench_23,"Single green plastic food container isolated over the white background, set collection of four different foreshortenings",Gecko(R),1316,False,False,False,True,True,True
1317,diffusiondb_194,glass orb with a universe inside,Gecko(R),1317,False,False,False,True,True,True
1318,drawtext_89,"A hand painted wooden 'Pineapple Club' sign in the shape of a pineapple, hanging outside a bar.",Gecko(R),1318,False,False,False,False,False,False
1319,stanford_paragraph_256,There are two giraffes behind a fence. The fence is silver. There is man in a blue floral print shirt standing in front of the fence. The man is wearing a black cap.,Gecko(R),1319,False,False,False,False,False,False
1320,drawtext_96,"a composition of the taj mahal in the center of a gold leaf mandala, with the words 'place of honor' centered at the bottom",Gecko(R),1320,False,True,True,True,True,True
1321,countbench_406,Top view of eight colorful bright shiny red apples with few yellow spots on brown sacking material,Gecko(R),1321,True,True,True,True,True,True
1322,countbench_469,"nine healthy dried berry collection (blueberry, mulberry, cherry, goji, elderberry, chokeberry, cranberry, goldenberry) on isolated wooden spoons, top view",Gecko(R),1322,False,True,True,True,True,True
1323,tifa_305,a tiny red bird perched on a car's mirror,Gecko(R),1323,True,True,True,True,True,True
1324,countbench_140,Royal Mint reveals the ten rarest 50p coins. Credit: Royal Mint/PA Wire,Gecko(R),1324,False,False,False,False,False,False
1325,stanford_paragraph_101,A bathroom with a white sink in it and a bar of soap on top of the sink. There is a bath with shelves on the side of the wall. There are bottles inside of the shelves. The shower curtain has orange circles on them.,Gecko(R),1325,False,False,True,True,True,True
1326,tifa_226,a man riding skis down a snow covered slope,Gecko(R),1326,True,True,True,True,True,True
1327,drawtext_151,dslr portrait of a robot is holding a sign with text 'i am not a robot',Gecko(R),1327,False,False,False,False,False,False
1328,stanford_paragraph_407,a building is tall and grey. the building is made out of bricks. the building is dirty. there is a big clock on the building.,Gecko(R),1328,True,True,True,True,True,True
1329,tifa_128,chocolate dessert bars covered in frosting and sprinkles,Gecko(R),1329,False,False,False,False,False,False
1330,stanford_paragraph_310,a man is wearing a suit. the mans shirt is white in color. the jacket is black in color. the tie he is wearing is striped.,Gecko(R),1330,False,True,True,True,True,True
1331,countbench_85,Set of nine different colorful stickers at white background speech bubbles with lol,Gecko(R),1331,False,False,True,True,True,True
1332,stanford_paragraph_240,"A lone giraffe stands in a grassy overgrown field on a clear day.  The filed is dry and brown, with patches of green bushes throughout. Behind the giraffe there is a short thick bushy tree. And in front of the giraffe there are some branches of bushes.",Gecko(R),1332,False,True,True,True,True,True
1333,drawtext_71,"photo of a helicopter with the text 'helicopter tours' on the side landing on a helipad in a valley with a river, trees, and mountains in the background",Gecko(R),1333,True,True,True,True,True,True
1334,drawtext_124,"a logo for a grocery store chain with the name 'grocery land', with the g and the y are made of fruits and vegetables",Gecko(R),1334,False,False,False,False,False,False
1335,stanford_paragraph_497,A large elephant is standing near a wire fence. The elephant is holding an orange item on its  trunk. The elephant is discolored brown. There is grass laying on the back of the elephant. The grass is yellow. Behind the elephant a grassy area. The grass is tall in areas. There is a small tree to the side of the elephant. The elephant is standing on a patch of dirt is light brown. There are weeds on the dirt.,Gecko(R),1335,False,True,True,True,True,True
1336,drawtext_160,"Letters 'VOLUME' fully made from rainbow smoke, black background, centered, sceensaver.",Gecko(R),1336,False,False,False,False,False,False
1337,countbench_298,Shield icon sign symbol on nine round colourful vector,Gecko(R),1337,True,True,True,True,True,True
1338,countbench_131,A group of seven archaic bronze mirrors,Gecko(R),1338,False,False,False,False,False,False
1339,tifa_772,a large clock tower sits in front of a body of water,Gecko(R),1339,True,True,True,True,True,True
1340,posescript_143,The person is laying on their back with their legs in the air like they pedaling a bicycle. Their head is curled up like they are about to do a sit-up and their arms are bent at the elbows.,Gecko(R),1340,False,False,True,True,True,True
1341,whoops_254,Native Americans visit the pyramids.,Gecko(R),1341,True,True,True,True,True,True
1342,localized_narratives_140,"In this picture we can see a bird, small plants and a few things on the ground. Background is blurry.",Gecko(R),1342,True,True,True,True,True,True
1343,drawtext_20,A bowl of tomato soup with pasta letters that read 'Delicious'.,Gecko(R),1343,False,True,True,True,True,True
1344,tifa_173,a metal statue of two women sitting on a bench,Gecko(R),1344,True,True,True,True,True,True
1345,drawtext_125,studio shot of sculpture of text 'unlock creativity' made from colorful thin wires,Gecko(R),1345,False,False,False,True,True,True
1346,drawtext_88,book with 'surgery made easy',Gecko(R),1346,False,False,False,False,False,False
1347,posescript_291,"subject is in a seated position, left leg is forward up off the ground, head tilted back, hands are joined on the laps",Gecko(R),1347,False,False,False,False,False,False
1348,drawtext_135,a cartoon of a cat with a thought bubble saying 'this is so weird',Gecko(R),1348,True,True,True,True,True,True
1349,localized_narratives_99,"In this image, there is a stone sculpture on the ground and also we can see small stones and sticks on it. Behind, there are plants in the pots and also there are flowers in the top right.",Gecko(R),1349,False,False,True,True,True,True
1350,whoops_77,A glass carafe tipped upside down with the contents of the glass not pouring out.,Gecko(R),1350,False,False,False,False,False,False
1351,tifa_569,a small ferry docked on calm water in norway,Gecko(R),1351,True,True,True,True,True,True
1352,countbench_434,set of four seamless red floral pattern vector image,Gecko(R),1352,False,False,False,False,False,False
1353,localized_narratives_156,In this image we can see grass on a wooden object. On the sides there is fencing. In the background there is water and it is blurry.,Gecko(R),1353,True,True,True,True,True,True
1354,whoops_15,A heart-shaped spiderweb,Gecko(R),1354,True,True,True,True,True,True
1355,posescript_111,"subject is laying on back, legs are wide open to the sides",Gecko(R),1355,False,False,False,False,False,False
1356,tifa_765,hat sits on empty park bench made of black iron,Gecko(R),1356,False,False,False,True,True,True
1357,countbench_214,JoAnn Marrero photographed eight mothers to celebrate their rainbow babies.  (JoAnn Marrero/From Labor to Love),Gecko(R),1357,False,False,False,False,False,False
1358,localized_narratives_70,"In this image there are a few people holding the guns and firing in the air, beside them there are a few people lying on the grass surface and there is a wooden fence and a flag. In the background of the image there are trees.",Gecko(R),1358,False,True,True,True,True,True
1359,diffusiondb_319,a shaman with bone virtual reality brain to brain sensing interface headset and feathered indigenous full body embossed mechanoid exoskeleton biocouture conducting intergalactic time machine energy,Gecko(R),1359,False,False,False,False,False,False
1360,whoops_283,The Statue of Liberty made of gold,Gecko(R),1360,True,True,True,True,True,True
1361,drawtext_138,"a 1950s-style robot with a giant head and a body shaped like a rocket, with the caption 'wow, a real spaceman!'",Gecko(R),1361,False,False,True,True,True,True
1362,whoops_106,A native American stands in front of the Taj Mahal,Gecko(R),1362,True,True,True,True,True,True
1363,stanford_paragraph_425,A worn wooden building is on the side of a set of train tracks.  The building has many windows with screens over the windows.  Many of the screens are torn or missing.  The paint on the building is severely thinned and peeling.  A small foliage bush is at the front of the building.  Tall mountains are in the far distance.  A large metal structure is suspended in the air above the building and the train tracks.,Gecko(R),1363,False,True,True,True,True,True
1364,stanford_paragraph_2,There is a cat in the shelf. Under the shelf are two small silver barbels. On the shelf are also DVD players and radio. Beside the shelf is a big bottle of white in a wooden case.,Gecko(R),1364,False,False,False,True,True,True
1365,stanford_paragraph_266,This photo is taken outside on a sunny day. Two men can be seen on a sidewalk near a brick building. A large black trash can is near one of the men. Large green trees line the sidewalk. A road is beside the sidewalk and across from it is a large building. Vehicles are lined up on the street in front of the building.,Gecko(R),1365,True,True,True,True,True,True
1366,tifa_302,a pizza topped with an assortment of vegetables on a wooden table,Gecko(R),1366,True,True,True,True,True,True
1367,drawtext_167,a bottle of hair gel with the label 'flawless',Gecko(R),1367,False,False,False,False,False,False
1368,tifa_275,a large clock tower structure lit up in the early night sky,Gecko(R),1368,True,True,True,True,True,True
1369,stanford_paragraph_136,Four pairs of white hands are holding smartphones. Two partial faces with noses and mouths are visible. A man is wearing a light green jacket and a woman with blond hair is wearing a jean jacket.,Gecko(R),1369,False,False,False,True,True,True
1370,countbench_272,planet earth map - shiny planet earth map from six views;...,Gecko(R),1370,True,True,True,True,True,True
1371,drawtext_63,A photo of a corgi with a sign that says 'I am not a real corgi'.,Gecko(R),1371,False,False,True,True,True,True
1372,diffusiondb_174,"cyberpunk loft lounge with tall windows, few people, city in background, drawn by feng zhu, sparse plants, dim painterly lighting volumetric aquatics, impasto",Gecko(R),1372,False,False,False,False,False,False
1373,localized_narratives_249,"In this picture we can see a wooden object on the surface. In the background we can see a wooden floor, wall and few objects.",Gecko(R),1373,True,True,True,True,True,True
1374,countbench_389,"The seven anarchists convicted of conspiracy to commit murder. Albert Parsons, August Spies, Oscar Neebe, Adolph Fischer, Michael Schwab, Samuel Fielden, Louis Lingg and George Engel.",Gecko(R),1374,False,False,False,False,False,False
1375,tifa_487,a very big work station with a bunch of computers,Gecko(R),1375,True,True,True,True,True,True
1376,tifa_159,a small bird standing on a rocky beach,Gecko(R),1376,True,True,True,True,True,True
1377,drawtext_45,"Generative art of words 'Time is temporary, everything is temporary', viscous smoke made from dots, rivers, graph design, white background.",Gecko(R),1377,False,False,False,False,False,False
1378,stanford_paragraph_258,a plane is flying in the sky. the plane is very white in color. there is a logo on the tail. the logo is in the shape of a leaf.,Gecko(R),1378,True,True,True,True,True,True
1379,posescript_141,laying on stomach in crawling position both arms in front and weight is on elbows,Gecko(R),1379,False,False,True,True,True,True
1380,countbench_284,Are you ready for Part 2 of Coloring YOUR Cats! Check out these kitties! I colored six more cats based on photos submitted by followers. Watch how I colored them with colored pencils at the link in my bio. #kwernerdesigncards,Gecko(R),1380,False,False,False,False,False,False
1381,drawtext_11,A retro coffee ad with the text  Coffee is what i like .,Gecko(R),1381,False,False,False,True,True,True
1382,stanford_paragraph_190,A long train goes down the track. The train tracks are above a bridge. The train is mostly red. A mostly calm stream is under the train. Many trees are next to the train. The trees have leaves on them. The sky is bright and sunny. There are  many people on the train.,Gecko(R),1382,False,True,True,True,True,True
1383,countbench_385,three little pigs,Gecko(R),1383,False,False,False,True,True,True
1384,tifa_1319,a sign laying on a lush green field near a body of water,Gecko(R),1384,True,True,True,True,True,True
1385,tifa_7,small group of sheep being herded by three border collies,Gecko(R),1385,True,True,True,True,True,True
1386,drawtext_40,"a parrot on a pirate ship, with a parrot wearing a pirate hat, and the caption 'i m the captain now'",Gecko(R),1386,False,False,True,True,True,True
1387,stanford_paragraph_430,A man is wearing a black cap and jumping off of a skateboard. The skateboard is green and red. There is a red brick building behind the person.,Gecko(R),1387,False,True,True,True,True,True
1388,tifa_854,a large white airplane flies in the gray sky,Gecko(R),1388,True,True,True,True,True,True
1389,whoops_459,A pagoda sits in front of the Eiffel Tower,Gecko(R),1389,False,True,True,True,True,True
1390,tifa_872,there is a very big building with a lot of windows,Gecko(R),1390,True,True,True,True,True,True
1391,whoops_33,A man wears a fur coat in a sauna,Gecko(R),1391,True,True,True,True,True,True
1392,drawtext_166,a pencil sketch of a tree with the title 'nothing to tree here',Gecko(R),1392,False,False,False,False,True,False
1393,drawtext_152,scholarly elephant reading a newspaper with the headline 'elephants take over the world',Gecko(R),1393,False,False,False,False,True,False
1394,stanford_paragraph_346,a plane is flying in the air. the plane is all white in color. the plane is very pointy. the sky is very blue. the clouds are very fluffy.,Gecko(R),1394,True,True,True,True,True,True
1395,tifa_1020,a small boy in a blue shirt holding a banana peel,Gecko(R),1395,True,True,True,True,True,True
1396,tifa_430,"a vast, grassy field with animals in the distance",Gecko(R),1396,True,True,True,True,True,True
1397,stanford_paragraph_402,"A plane sitting near a body of water. The plane is vintage and it is white, red, and black. There are a lot of clouds in the sky and there is a little box near the plane.",Gecko(R),1397,True,True,True,True,True,True
1398,posescript_144,"The position is almost that of the bridge backwards. The feet are off the ground and the weight of the body seems to be shifted to the arms, which are slightly bent. The head looks at the hands.",Gecko(R),1398,False,False,False,False,False,False
1399,tifa_391,a little girl is kneeling in front of an open refrigerator,Gecko(R),1399,True,True,True,True,True,True
1400,countbench_271,four crochet potholders,Gecko(R),1400,False,False,False,False,False,False
1401,drawtext_60,Bananas arranged on a picnic table to form the message 'That s bananas!',Gecko(R),1401,False,False,False,False,False,False
1402,countbench_495,"ten quarters 90 percent silver in Spring, Texas",Gecko(R),1402,False,False,False,False,False,False
1403,stanford_paragraph_154,"A white surface is shown with the body of five skateboards on it. There is a small red on in the front. The other four are lined up next to each other. The one on the left is white with trees on it, then a blue one with stick figures and a gray one with stick figures next to a black one with a design on it.",Gecko(R),1403,False,False,False,False,False,False
1404,tifa_662,a group of sheep on a big grassy field full of sheep,Gecko(R),1404,True,True,True,True,True,True
1405,stanford_paragraph_58,"The image is of a man's forearm outstretched holding some fruit. The man has light skin and blond hairs on his forearm. He is holding out his left hand, he is holding a bushel of miniature bananas in the open palm of his left hand. They are lying across his fingers, there are seven small bananas. The man is standing on sand that has many shoe and paw prints in it.",Gecko(R),1405,False,False,False,False,False,False
1406,tifa_74,the caramel-colored kitten is  lying on the small blanket on top of the unmade bed,Gecko(R),1406,False,True,True,True,True,True
1407,tifa_632,an old toilet painted red with a wooden lid,Gecko(R),1407,False,False,False,False,False,False
1408,tifa_898,a line of products on a white surface,Gecko(R),1408,False,False,False,True,True,True
1409,posescript_236,"legs are touching straight down to the feet, the back is slightly leaning forward, arms down to the sides, head is forward slightly tilted to the left",Gecko(R),1409,False,False,False,False,False,False
1410,countbench_372,italian black lacquer dining chairs at 1stdibs six italian black lacquer chinese chippendale dining,Gecko(R),1410,False,False,False,False,False,False
1411,posescript_132,The person is leaning forward with their torso while standing on their left leg which is directly down and their right leg bent back behind them. Both arms are forward and hands facing down.,Gecko(R),1411,True,True,True,True,True,True
1412,stanford_paragraph_149,"On a wooden cutting board, a black handled knife and a glass orange juice squeezer lay on top of it. Three whole oranges wait to be squeezed. And a bowl of halved orange peels fill a cream colored ceramic bowl.",Gecko(R),1412,False,False,False,False,False,False
1413,drawtext_43,marquee billboard with 'my fear of moving stairs is escalating',Gecko(R),1413,False,False,False,False,False,False
1414,whoops_442,A woman using a paper fan in the snow,Gecko(R),1414,False,False,False,True,True,True
1415,localized_narratives_160,In this image we can see some food and a board placed on the wooden surface.,Gecko(R),1415,False,True,True,True,True,True
1416,tifa_585,small group with hand held video controllers interacting with out of frame screen,Gecko(R),1416,True,True,True,True,True,True
1417,posescript_48,The person is upside down with both hands on the ground for support. The two legs are suspended in the air. The right leg is held up straight while the left leg is folded and suspended in line with the torso.,Gecko(R),1417,True,True,True,True,True,True
1418,whoops_4,A car race is being held at the Colosseum.,Gecko(R),1418,False,False,False,True,True,True
1419,countbench_456,2 story cottage two story tiny cottage dream home decor ideas pinterest,Gecko(R),1419,False,False,False,False,False,False
1420,drawtext_22,"the city of toronto as seen from an airplane, with a giant cn tower in the middle of the frame, with the text 'the cn tower' in comic sans",Gecko(R),1420,True,True,True,True,True,True
1421,whoops_23,The Statue of Liberty is in front of the Big Ben Clock,Gecko(R),1421,False,False,False,False,True,False
1422,stanford_paragraph_166,"This is an image of zebras in the wild. The zebras have black and white stripes. The long and beige grasses are visible. Beside the zebra is a small, bare tree.",Gecko(R),1422,True,True,True,True,True,True
1423,tifa_1434,overview of a pot of vegetable soup with wooden spoon on a stainless steel stove top,Gecko(R),1423,False,False,False,False,False,False
1424,countbench_474,"All of Peter's seven groomsmen wore gray Vera Wang tuxedos with slim black ties, forgoing boutonnieres for white pocket squares.",Gecko(R),1424,False,False,False,False,False,False
1425,tifa_476,a chubby black pony in a pasture looking ahead,Gecko(R),1425,False,False,False,True,True,True
1426,posescript_112,"The person is stepping forward with their left leg. Both knees are bent and the right heel is raised. Both arms are in front of the torso, with both elbows on the left upper thigh. The hands are together, the head is facing down, looking into the hands.",Gecko(R),1426,False,False,False,False,False,False
1427,posescript_223,"right arm is straight down, left arm is straight up, head looking up, right shoulder is dropped",Gecko(R),1427,False,False,True,True,True,False
1428,posescript_233,"body is slightly leaning forward, right knee slightly bent out to the right, left knee slightly bent back, the left arm is down bent behind the back, the right arm is out and bent up at the elbow, right hand kind of behind the head, head slightly looking left",Gecko(R),1428,False,False,False,False,False,False
1429,whoops_275,A pillow decorated with metal spikes,Gecko(R),1429,True,True,True,True,True,True
1430,localized_narratives_121,In this picture I can see the wooden object.,Gecko(R),1430,False,True,True,True,True,True
1431,tifa_321,a small bathroom with a shower and a toilet,Gecko(R),1431,True,True,True,True,True,True
1432,tifa_1362,a wooden bench surrounded by some potted plants,Gecko(R),1432,False,False,False,False,False,False
1433,posescript_147,"A person is bent at the waist in a deep squat with knees together and feet hip-width apart. Their left arm rests against the top of their thighs and their right arm is bent behind them, elbow pointing towards the ceiling.",Gecko(R),1433,False,False,True,True,True,True
1434,drawtext_154,a photo of a beautiful field of poppies with a sign that says 'no photos please',Gecko(R),1434,True,True,True,True,True,True
1435,whoops_439,Goldilocks sleeps with four bears,Gecko(R),1435,False,False,False,False,False,False
1436,localized_narratives_204,"In this image, I see a wooden board.",Gecko(R),1436,False,False,False,True,True,True
1437,whoops_58,A small child is walking into oncoming traffic.,Gecko(R),1437,True,True,True,True,True,True
1438,localized_narratives_209,"I can see this is a black and white picture. There are shutters, there are name boards and there is a light attached to the wooden roof.",Gecko(R),1438,False,False,False,False,False,False
